"","Notes","Year","Year.Code","Gender","Gender.Code","Census.Region","Census.Region.Code","Single.Year.Ages","Single.Year.Ages.Code","Single.Race.6","Single.Race.6.Code","Deaths","Population","Crude.Rate"
"2871","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","58 years",58,"White","2106-3",600,"607527","98.8"
"2872","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","59 years",59,"Black or African American","2054-5",105,"138215","76.0"
"2873","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","59 years",59,"White","2106-3",623,"609212","102.3"
"2874","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","60 years",60,"Black or African American","2054-5",124,"140531","88.2"
"2875","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","60 years",60,"White","2106-3",605,"608441","99.4"
"2876","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","61 years",61,"Black or African American","2054-5",130,"132778","97.9"
"2877","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","61 years",61,"White","2106-3",636,"584470","108.8"
"2878","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","62 years",62,"Black or African American","2054-5",126,"128082","98.4"
"2879","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","62 years",62,"White","2106-3",636,"577403","110.1"
"2880","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","63 years",63,"Black or African American","2054-5",121,"124743","97.0"
"2881","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","63 years",63,"White","2106-3",601,"569836","105.5"
"2882","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","64 years",64,"Black or African American","2054-5",110,"118665","92.7"
"2883","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","64 years",64,"White","2106-3",639,"545766","117.1"
"2884","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","65 years",65,"Black or African American","2054-5",118,"114062","103.5"
"2885","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","65 years",65,"White","2106-3",584,"539741","108.2"
"2886","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","66 years",66,"Black or African American","2054-5",127,"105022","120.9"
"2887","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","66 years",66,"White","2106-3",572,"517764","110.5"
"2888","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","67 years",67,"Black or African American","2054-5",104,"97220","107.0"
"2889","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","67 years",67,"White","2106-3",543,"497330","109.2"
"2890","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","68 years",68,"Asian","A",10,"15299","Unreliable"
"2891","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","68 years",68,"Black or African American","2054-5",109,"89953","121.2"
"2892","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","68 years",68,"White","2106-3",576,"478920","120.3"
"2893","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","69 years",69,"Asian","A",11,"14499","Unreliable"
"2894","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","69 years",69,"Black or African American","2054-5",106,"87513","121.1"
"2895","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","69 years",69,"White","2106-3",521,"463677","112.4"
"2896","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","70 years",70,"Black or African American","2054-5",92,"84060","109.4"
"2897","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","70 years",70,"White","2106-3",493,"452118","109.0"
"2898","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","71 years",71,"Black or African American","2054-5",76,"77230","98.4"
"2899","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","71 years",71,"White","2106-3",537,"444950","120.7"
"2900","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","72 years",72,"Black or African American","2054-5",94,"71706","131.1"
"2901","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","72 years",72,"White","2106-3",544,"445922","122.0"
"2902","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","73 years",73,"Black or African American","2054-5",84,"66156","127.0"
"2903","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","73 years",73,"White","2106-3",553,"472920","116.9"
"2904","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","74 years",74,"Black or African American","2054-5",66,"51035","129.3"
"2905","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","74 years",74,"White","2106-3",433,"336852","128.5"
"2906","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","75 years",75,"Black or African American","2054-5",68,"49036","138.7"
"2907","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","75 years",75,"White","2106-3",442,"328908","134.4"
"2908","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","76 years",76,"Black or African American","2054-5",52,"44090","117.9"
"2909","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","76 years",76,"White","2106-3",428,"317293","134.9"
"2910","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","77 years",77,"Black or African American","2054-5",56,"41267","135.7"
"2911","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","77 years",77,"White","2106-3",485,"320130","151.5"
"2912","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","78 years",78,"Black or African American","2054-5",58,"35837","161.8"
"2913","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","78 years",78,"White","2106-3",408,"268772","151.8"
"2914","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","79 years",79,"Black or African American","2054-5",46,"31924","144.1"
"2915","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","79 years",79,"White","2106-3",378,"239458","157.9"
"2916","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","80 years",80,"Asian","A",12,"6603","Unreliable"
"2917","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","80 years",80,"Black or African American","2054-5",57,"29506","193.2"
"2918","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","80 years",80,"White","2106-3",360,"218452","164.8"
"2919","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","81 years",81,"Black or African American","2054-5",41,"25785","159.0"
"2920","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","81 years",81,"White","2106-3",347,"199289","174.1"
"2921","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","82 years",82,"Black or African American","2054-5",34,"23078","147.3"
"2922","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","82 years",82,"White","2106-3",328,"181229","181.0"
"2923","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","83 years",83,"Black or African American","2054-5",43,"19892","216.2"
"2924","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","83 years",83,"White","2106-3",337,"158279","212.9"
"2925","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","84 years",84,"Black or African American","2054-5",41,"18048","227.2"
"2926","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","84 years",84,"White","2106-3",334,"142575","234.3"
"2927","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","85 years",85,"Black or African American","2054-5",42,"Not Applicable","Not Applicable"
"2928","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","85 years",85,"White","2106-3",292,"Not Applicable","Not Applicable"
"2929","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","86 years",86,"Black or African American","2054-5",37,"Not Applicable","Not Applicable"
"2930","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","86 years",86,"White","2106-3",246,"Not Applicable","Not Applicable"
"2931","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","87 years",87,"Black or African American","2054-5",35,"Not Applicable","Not Applicable"
"2932","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","87 years",87,"White","2106-3",242,"Not Applicable","Not Applicable"
"2933","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","88 years",88,"Black or African American","2054-5",22,"Not Applicable","Not Applicable"
"2934","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","88 years",88,"White","2106-3",251,"Not Applicable","Not Applicable"
"2935","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","89 years",89,"Black or African American","2054-5",13,"Not Applicable","Not Applicable"
"2936","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","89 years",89,"White","2106-3",222,"Not Applicable","Not Applicable"
"2937","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","90 years",90,"Black or African American","2054-5",18,"Not Applicable","Not Applicable"
"2938","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","90 years",90,"White","2106-3",198,"Not Applicable","Not Applicable"
"2939","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","91 years",91,"Black or African American","2054-5",19,"Not Applicable","Not Applicable"
"2940","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","91 years",91,"White","2106-3",164,"Not Applicable","Not Applicable"
"2941","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","92 years",92,"Black or African American","2054-5",15,"Not Applicable","Not Applicable"
"2942","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","92 years",92,"White","2106-3",145,"Not Applicable","Not Applicable"
"2943","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","93 years",93,"White","2106-3",123,"Not Applicable","Not Applicable"
"2944","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","94 years",94,"Black or African American","2054-5",12,"Not Applicable","Not Applicable"
"2945","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","94 years",94,"White","2106-3",111,"Not Applicable","Not Applicable"
"2946","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","95 years",95,"White","2106-3",76,"Not Applicable","Not Applicable"
"2947","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","96 years",96,"White","2106-3",45,"Not Applicable","Not Applicable"
"2948","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","97 years",97,"White","2106-3",48,"Not Applicable","Not Applicable"
"2949","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","98 years",98,"White","2106-3",24,"Not Applicable","Not Applicable"
"2950","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","99 years",99,"White","2106-3",16,"Not Applicable","Not Applicable"
"2951","",2020,2020,"Male","M","Census Region 3: South","CENS-R3","100+ years",100,"White","2106-3",31,"Not Applicable","Not Applicable"
"2952","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","< 1 year",0,"White","2106-3",22,"321490","6.8"
"2953","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","24 years",24,"White","2106-3",14,"419247","Unreliable"
"2954","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","26 years",26,"White","2106-3",25,"440973","5.7"
"2955","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","27 years",27,"White","2106-3",21,"450298","4.7"
"2956","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","28 years",28,"American Indian or Alaska Native","1002-5",12,"17502","Unreliable"
"2957","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","28 years",28,"White","2106-3",22,"466813","4.7"
"2958","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","29 years",29,"White","2106-3",32,"476577","6.7"
"2959","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","30 years",30,"White","2106-3",46,"474591","9.7"
"2960","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","31 years",31,"American Indian or Alaska Native","1002-5",12,"16301","Unreliable"
"2961","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","31 years",31,"White","2106-3",44,"450743","9.8"
"2962","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","32 years",32,"White","2106-3",53,"442125","12.0"
"2963","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","33 years",33,"American Indian or Alaska Native","1002-5",11,"15378","Unreliable"
"2964","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","33 years",33,"White","2106-3",58,"435601","13.3"
"2965","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","34 years",34,"American Indian or Alaska Native","1002-5",16,"15184","Unreliable"
"2966","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","34 years",34,"White","2106-3",66,"437414","15.1"
"2967","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","35 years",35,"American Indian or Alaska Native","1002-5",18,"14740","Unreliable"
"2968","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","35 years",35,"White","2106-3",72,"437113","16.5"
"2969","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","36 years",36,"American Indian or Alaska Native","1002-5",18,"14523","Unreliable"
"2970","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","36 years",36,"White","2106-3",81,"423277","19.1"
"2971","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","37 years",37,"American Indian or Alaska Native","1002-5",11,"14539","Unreliable"
"2972","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","37 years",37,"White","2106-3",95,"427016","22.2"
"2973","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","38 years",38,"American Indian or Alaska Native","1002-5",15,"14082","Unreliable"
"2974","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","38 years",38,"White","2106-3",81,"424255","19.1"
"2975","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","39 years",39,"American Indian or Alaska Native","1002-5",18,"13549","Unreliable"
"2976","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","39 years",39,"Asian","A",10,"61829","Unreliable"
"2977","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","39 years",39,"White","2106-3",100,"417040","24.0"
"2978","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","40 years",40,"American Indian or Alaska Native","1002-5",18,"13861","Unreliable"
"2979","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","40 years",40,"Black or African American","2054-5",10,"32337","Unreliable"
"2980","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","40 years",40,"White","2106-3",112,"423953","26.4"
"2981","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","41 years",41,"American Indian or Alaska Native","1002-5",18,"12553","Unreliable"
"2982","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","41 years",41,"White","2106-3",109,"391604","27.8"
"2983","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","42 years",42,"White","2106-3",103,"382257","26.9"
"2984","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","43 years",43,"American Indian or Alaska Native","1002-5",11,"12237","Unreliable"
"2985","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","43 years",43,"White","2106-3",127,"375942","33.8"
"2986","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","44 years",44,"American Indian or Alaska Native","1002-5",18,"11771","Unreliable"
"2987","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","44 years",44,"White","2106-3",121,"364299","33.2"
"2988","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","45 years",45,"American Indian or Alaska Native","1002-5",12,"11596","Unreliable"
"2989","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","45 years",45,"White","2106-3",117,"373931","31.3"
"2990","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","46 years",46,"Asian","A",10,"57546","Unreliable"
"2991","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","46 years",46,"White","2106-3",98,"357194","27.4"
"2992","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","47 years",47,"American Indian or Alaska Native","1002-5",12,"11170","Unreliable"
"2993","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","47 years",47,"White","2106-3",150,"353872","42.4"
"2994","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","48 years",48,"American Indian or Alaska Native","1002-5",15,"11173","Unreliable"
"2995","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","48 years",48,"White","2106-3",159,"365352","43.5"
"2996","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","49 years",49,"American Indian or Alaska Native","1002-5",24,"11366","211.2"
"2997","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","49 years",49,"Black or African American","2054-5",14,"26860","Unreliable"
"2998","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","49 years",49,"White","2106-3",162,"388425","41.7"
"2999","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","50 years",50,"American Indian or Alaska Native","1002-5",20,"11449","174.7"
"3000","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","50 years",50,"Black or African American","2054-5",12,"28251","Unreliable"
"3001","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","50 years",50,"White","2106-3",171,"399780","42.8"
"3002","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","51 years",51,"White","2106-3",195,"375377","51.9"
"3003","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","52 years",52,"American Indian or Alaska Native","1002-5",19,"10588","Unreliable"
"3004","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","52 years",52,"Black or African American","2054-5",11,"25149","Unreliable"
"3005","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","52 years",52,"White","2106-3",213,"361936","58.9"
"3006","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","53 years",53,"American Indian or Alaska Native","1002-5",14,"10178","Unreliable"
"3007","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","53 years",53,"Black or African American","2054-5",11,"24730","Unreliable"
"3008","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","53 years",53,"White","2106-3",233,"356088","65.4"
"3009","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","54 years",54,"American Indian or Alaska Native","1002-5",22,"10402","211.5"
"3010","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","54 years",54,"Asian","A",11,"49178","Unreliable"
"3011","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","54 years",54,"Black or African American","2054-5",10,"25306","Unreliable"
"3012","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","54 years",54,"White","2106-3",231,"355762","64.9"
"3013","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","55 years",55,"American Indian or Alaska Native","1002-5",22,"10804","203.6"
"3014","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","55 years",55,"Asian","A",15,"50400","Unreliable"
"3015","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","55 years",55,"Black or African American","2054-5",17,"26898","Unreliable"
"3016","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","55 years",55,"White","2106-3",279,"376093","74.2"
"3017","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","56 years",56,"American Indian or Alaska Native","1002-5",21,"10707","196.1"
"3018","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","56 years",56,"Asian","A",11,"50343","Unreliable"
"3019","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","56 years",56,"Black or African American","2054-5",14,"26282","Unreliable"
"3020","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","56 years",56,"White","2106-3",303,"378090","80.1"
"3021","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","56 years",56,"More than one race","M",11,"10944","Unreliable"
"3022","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","57 years",57,"American Indian or Alaska Native","1002-5",25,"10431","239.7"
"3023","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","57 years",57,"Black or African American","2054-5",21,"25368","82.8"
"3024","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","57 years",57,"White","2106-3",339,"377182","89.9"
"3025","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","58 years",58,"American Indian or Alaska Native","1002-5",15,"10137","Unreliable"
"3026","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","58 years",58,"Asian","A",11,"47585","Unreliable"
"3027","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","58 years",58,"Black or African American","2054-5",19,"24982","Unreliable"
"3028","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","58 years",58,"White","2106-3",306,"378273","80.9"
"3029","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","58 years",58,"More than one race","M",10,"10516","Unreliable"
"3030","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","59 years",59,"American Indian or Alaska Native","1002-5",11,"9953","Unreliable"
"3031","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","59 years",59,"Asian","A",11,"46144","Unreliable"
"3032","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","59 years",59,"Black or African American","2054-5",20,"25111","79.6"
"3033","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","59 years",59,"White","2106-3",339,"380966","89.0"
"3034","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","60 years",60,"Asian","A",15,"48691","Unreliable"
"3035","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","60 years",60,"Black or African American","2054-5",13,"25763","Unreliable"
"3036","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","60 years",60,"White","2106-3",320,"385652","83.0"
"3037","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","61 years",61,"American Indian or Alaska Native","1002-5",12,"8967","Unreliable"
"3038","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","61 years",61,"Asian","A",21,"45362","46.3"
"3039","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","61 years",61,"Black or African American","2054-5",13,"23626","Unreliable"
"3040","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","61 years",61,"White","2106-3",360,"366786","98.1"
"3041","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","62 years",62,"American Indian or Alaska Native","1002-5",21,"8659","242.5"
"3042","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","62 years",62,"Black or African American","2054-5",13,"22401","Unreliable"
"3043","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","62 years",62,"White","2106-3",327,"363384","90.0"
"3044","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","63 years",63,"American Indian or Alaska Native","1002-5",18,"8574","Unreliable"
"3045","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","63 years",63,"Asian","A",20,"43458","46.0"
"3046","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","63 years",63,"Black or African American","2054-5",23,"21493","107.0"
"3047","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","63 years",63,"White","2106-3",396,"358381","110.5"
"3048","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","64 years",64,"American Indian or Alaska Native","1002-5",11,"7839","Unreliable"
"3049","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","64 years",64,"Asian","A",16,"42929","Unreliable"
"3050","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","64 years",64,"Black or African American","2054-5",20,"20256","98.7"
"3051","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","64 years",64,"White","2106-3",370,"344018","107.6"
"3052","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","65 years",65,"American Indian or Alaska Native","1002-5",10,"7675","Unreliable"
"3053","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","65 years",65,"Black or African American","2054-5",17,"19520","Unreliable"
"3054","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","65 years",65,"White","2106-3",371,"341478","108.6"
"3055","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","66 years",66,"American Indian or Alaska Native","1002-5",13,"6971","Unreliable"
"3056","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","66 years",66,"Asian","A",11,"40386","Unreliable"
"3057","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","66 years",66,"Black or African American","2054-5",15,"17487","Unreliable"
"3058","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","66 years",66,"White","2106-3",313,"327300","95.6"
"3059","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","67 years",67,"American Indian or Alaska Native","1002-5",12,"6466","Unreliable"
"3060","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","67 years",67,"Asian","A",17,"38559","Unreliable"
"3061","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","67 years",67,"Black or African American","2054-5",23,"15837","145.2"
"3062","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","67 years",67,"White","2106-3",331,"314658","105.2"
"3063","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","68 years",68,"Asian","A",15,"36439","Unreliable"
"3064","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","68 years",68,"Black or African American","2054-5",16,"14552","Unreliable"
"3065","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","68 years",68,"White","2106-3",330,"299963","110.0"
"3066","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","69 years",69,"American Indian or Alaska Native","1002-5",11,"5660","Unreliable"
"3067","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","69 years",69,"Asian","A",10,"34431","Unreliable"
"3068","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","69 years",69,"Black or African American","2054-5",14,"13960","Unreliable"
"3069","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","69 years",69,"White","2106-3",321,"288781","111.2"
"3070","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","70 years",70,"American Indian or Alaska Native","1002-5",10,"5447","Unreliable"
"3071","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","70 years",70,"White","2106-3",310,"281848","110.0"
"3072","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","71 years",71,"Asian","A",18,"33221","Unreliable"
"3073","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","71 years",71,"Black or African American","2054-5",14,"12249","Unreliable"
"3074","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","71 years",71,"White","2106-3",313,"271131","115.4"
"3075","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","72 years",72,"Asian","A",20,"31324","63.8"
"3076","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","72 years",72,"Black or African American","2054-5",10,"11468","Unreliable"
"3077","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","72 years",72,"White","2106-3",306,"267370","114.4"
"3078","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","73 years",73,"Asian","A",19,"29026","Unreliable"
"3079","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","73 years",73,"Black or African American","2054-5",10,"10791","Unreliable"
"3080","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","73 years",73,"White","2106-3",313,"277680","112.7"
"3081","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","74 years",74,"Asian","A",10,"24433","Unreliable"
"3082","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","74 years",74,"White","2106-3",256,"201679","126.9"
"3083","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","75 years",75,"White","2106-3",232,"196283","118.2"
"3084","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","76 years",76,"Asian","A",11,"21630","Unreliable"
"3085","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","76 years",76,"Black or African American","2054-5",17,"7350","Unreliable"
"3086","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","76 years",76,"White","2106-3",241,"185889","129.6"
"3087","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","77 years",77,"Asian","A",10,"19754","Unreliable"
"3088","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","77 years",77,"White","2106-3",239,"183903","130.0"
"3089","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","78 years",78,"Asian","A",15,"18493","Unreliable"
"3090","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","78 years",78,"White","2106-3",255,"154713","164.8"
"3091","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","79 years",79,"Asian","A",15,"17141","Unreliable"
"3092","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","79 years",79,"White","2106-3",193,"136662","141.2"
"3093","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","80 years",80,"Asian","A",15,"16456","Unreliable"
"3094","",2020,2020,"Male","M","Census Region 4: West","CENS-R4","80 years",80,"Black or African American","2054-5",12,"5257","Unreliable"
